code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002739,万达院线,影视音像,北京,48.64,40600.0,117429.5,1586812.38,419874.41,167034.05,459088.41,3.91,0.685,8.33,8.0,20150122
002051,中工国际,建筑施工,北京,23.32,92033.89,92776.53,1885744.38,1349085.75,162843.95,182018.63,1.96,0.767,6.99,3.41,20060619
000009,中国宝安,综合类,深圳,155.9,212006.55,214934.5,1871045.25,1192892.0,221343.97,63254.28,0.29,0.034,2.11,4.98,19910625
600391,成发科技,航空,四川,206.42,33012.94,33012.94,522575.84,319573.44,154441.47,101153.42,3.06,0.095,5.21,7.53,20011212
300425,环能科技,环境保护,四川,86.51,6831.66,17662.13,139302.09,83994.47,28245.09,64071.36,3.63,0.19,6.17,5.34,20150216
002401,中海科技,软件服务,上海,78.69,30030.8,30324.0,113700.81,98787.75,4943.15,8605.19,0.28,0.16,2.45,6.87,20100506
000819,岳阳兴长,石油加工,湖南,240.09,25839.83,25841.72,81768.61,50973.05,20904.17,7040.56,0.27,0.063,2.65,11.34,19970625
002771,真视通,软件服务,北京,105.05,3584.64,8064.64,87809.2,74672.88,1280.04,27425.76,3.4,0.399,6.85,12.24,20150629
002258,利尔化学,农药化肥,四川,28.07,52406.76,52437.3,290333.25,120332.67,125647.9,81014.02,1.54,0.187,3.67,2.86,20080708
600737,中粮屯河,食品,新疆,128.74,132266.34,205187.59,1586743.0,1050290.25,381938.16,412973.78,2.01,0.046,2.89,4.11,19960731
002580,圣阳股份,电气设备,山东,76.64,16927.73,22100.99,197646.47,144975.11,39840.55,66635.0,3.02,0.178,5.24,3.46,20110506
300428,四通新材,铝,河北,110.88,6240.0,24240.0,63939.41,43761.73,14171.98,29340.1,1.21,0.141,2.42,12.95,20150319
000826,启迪桑德,环境保护,湖北,33.19,84706.97,85429.75,1802424.25,594318.31,113659.6,224668.55,2.63,0.514,8.34,4.09,19980225
002699,美盛文化,服饰,浙江,89.61,37738.69,50531.82,362322.91,280384.06,29240.9,240228.8,4.75,0.34,6.7,5.3,20120911
600727,鲁北化工,农药化肥,山东,132.74,35092.66,35098.66,137160.52,53759.36,73785.67,87415.96,2.49,0.037,3.04,3.2,19960702
002323,雅百特,建筑施工,江苏,69.98,26139.19,74572.96,141783.67,116922.22,1354.45,9060.82,0.12,0.099,0.88,15.78,20091218
002036,联创电子,元器件,浙江,105.08,25750.96,58210.64,301802.66,164328.88,70918.8,45259.55,0.78,0.119,2.55,9.8,20040903
600192,长城电工,电气设备,甘肃,142.21,44174.8,44174.8,484449.16,343735.53,83172.61,90398.9,2.05,0.051,4.31,2.26,19981224
002287,奇正藏药,中成药,西藏,54.6,40600.0,40600.0,202165.22,128416.61,27841.95,41094.12,1.01,0.496,4.05,8.9,20090828
600623,华谊集团,汽车配件,上海,96.36,64636.76,211743.09,3333759.5,1450102.88,1195823.5,896984.31,4.24,0.097,7.54,2.49,19921204
300278,华昌达,专用机械,湖北,87.61,22365.09,54504.33,354739.78,209918.16,28550.97,69121.21,1.27,0.114,2.82,7.11,20111216
000930,中粮生化,农业综合,安徽,468.61,96441.1,96441.1,633297.25,256162.3,209165.16,90302.13,0.94,0.013,1.5,7.85,19990712
300169,天晟新材,塑料,江苏,470.23,22485.85,32598.42,191693.27,91908.96,45389.45,82893.86,2.54,0.012,3.82,2.89,20110125
000625,长安汽车,汽车整车,重庆,6.93,338752.28,480264.84,9547868.0,5515891.5,1377674.13,322748.94,0.67,1.143,7.89,2.01,19970610
002615,哈尔斯,家居用品,浙江,48.25,15411.19,27360.0,126945.72,56261.55,31062.02,16182.13,0.59,0.31,2.59,7.68,20110909
600200,江苏吴中,综合类,江苏,1684.41,56501.53,72189.2,414701.56,328347.53,42670.32,52165.37,0.72,0.006,2.31,8.04,19990401
300388,国祯环保,环境保护,安徽,88.42,14486.67,30410.02,485961.59,169850.97,22803.25,74228.63,2.44,0.15,4.48,5.68,20140801
600711,盛屯矿业,小金属,福建,72.42,145674.73,149705.23,963828.5,478938.91,69975.15,198520.31,1.33,0.078,2.63,2.87,19960531
002616,长青集团,环境保护,广东,54.55,22397.63,37921.42,317214.59,102072.17,109687.6,128706.63,3.39,0.29,5.06,3.93,20110920
000429,粤高速Ａ,路桥,广东,14.18,46867.75,209080.59,1517558.88,183165.11,931528.63,250840.8,1.2,0.29,6.17,1.11,19980220
600409,三友化工,化工原料,河北,20.03,185038.55,185038.55,2026296.0,480782.59,1330021.75,236541.13,1.28,0.308,3.65,2.25,20030618
002131,利欧股份,互联网,浙江,50.4,68723.28,160669.84,901363.88,361780.16,40562.87,330478.78,2.06,0.17,3.94,4.34,20070427
002005,德豪润达,家用电器,广东,268.2,116640.0,139640.0,1319187.25,535984.44,344239.72,340850.88,2.44,0.011,3.95,1.56,20040625
600084,中葡股份,红黄药酒,新疆,0.0,99820.38,112372.67,353518.19,283723.56,22612.9,270840.09,2.41,-0.042,2.14,5.12,19970711
601608,中信重工,专用机械,河南,558.54,411000.0,433941.94,2137238.5,1284064.13,373763.47,210105.05,0.48,0.005,2.0,2.73,20120706
600919,江苏银行,银行,江苏,10.55,115445.0,1154445.0,143667376.0,0.0,559546.31,1009737.31,0.87,0.486,6.8,1.51,20160802
600697,欧亚集团,百货,吉林,19.71,15515.59,15908.8,1661855.75,548486.38,850610.81,29804.0,1.87,0.831,12.54,2.61,19931206
002328,新朋股份,汽车配件,上海,51.12,32531.63,44810.0,390966.75,206223.61,122593.5,120383.55,2.69,0.16,5.14,2.12,20091230
600101,明星电力,水力发电,四川,44.0,32417.9,32417.9,280488.09,35025.25,192542.52,46214.19,1.43,0.147,6.01,2.16,19970627
600082,海泰发展,园区开发,天津,0.0,63242.48,64611.57,346471.75,333008.0,3975.53,41259.05,0.64,-0.051,2.67,2.55,19970620
300092,科新机电,专用机械,四川,159.44,16054.12,23784.25,58691.76,33951.44,22340.95,20638.76,0.87,0.05,2.12,6.76,20100708
300129,泰胜风能,电气设备,上海,27.96,45018.32,73151.46,296108.72,194315.66,66088.25,70095.86,0.96,0.146,2.79,2.93,20101019
002541,鸿路钢构,钢加工,安徽,37.1,16572.81,34914.58,730758.0,569484.94,122755.07,119574.7,3.42,0.265,9.68,2.03,20110118
002506,协鑫集成,半导体,上海,79.71,220824.09,504640.0,1754209.75,1505599.25,88599.78,203992.75,0.4,0.038,0.75,8.16,20101118
600119,长江投资,仓储物流,上海,50.2,30740.0,30740.0,239186.7,168986.0,37545.98,33169.92,1.08,0.236,2.87,8.27,19980115
300041,回天新材,化工原料,湖北,49.73,25407.69,40078.44,182531.38,97772.18,58813.07,63027.11,1.57,0.194,3.88,3.31,20100108
300083,劲胜精密,元器件,广东,99.53,91054.61,142357.84,958994.81,556973.88,170382.23,361730.69,2.54,0.056,3.56,2.09,20100520
600458,时代新材,塑料,湖南,35.6,66142.21,80279.81,1321906.75,834391.88,259315.97,308872.34,3.85,0.227,6.05,2.67,20021219
600662,强生控股,公共交通,上海,68.06,105336.21,105336.21,681411.94,278957.66,226333.09,76774.88,0.73,0.089,3.11,3.9,19930614
002159,三特索道,旅游景点,湖北,0.0,13388.25,13866.66,230039.0,35841.09,86583.38,46125.09,3.33,-0.203,6.12,4.4,20070817
300336,新文化,影视音像,上海,50.55,44702.21,53754.8,454302.41,293019.5,11665.95,149045.0,2.77,0.309,5.05,4.13,20120710
300224,正海磁材,元器件,山东,70.39,48471.82,50621.73,296215.97,200949.47,45927.34,95338.43,1.88,0.222,4.29,4.85,20110531
300341,麦迪电气,电气设备,福建,69.36,36869.42,51033.12,110948.25,78307.06,22986.31,8351.87,0.16,0.138,1.87,6.81,20120726
600538,国发股份,农药化肥,广西,0.0,27921.59,46440.12,98758.93,60112.65,32435.35,58689.13,1.26,-0.027,1.44,8.36,20030114
000676,智度股份,互联网,河南,112.01,31400.86,96571.07,585834.19,327043.06,1004.95,350406.63,3.63,0.2,4.5,4.47,19961224
600111,北方稀土,小金属,内蒙,1009.38,363306.59,363306.59,1580087.63,1078247.13,220969.34,15597.85,0.04,0.009,2.27,5.61,19970924
002665,首航节能,电气设备,北京,130.86,154054.45,197112.98,445413.56,231632.16,52078.98,10656.24,0.05,0.054,1.45,6.45,20120327
000043,中航地产,全国地产,深圳,1061.31,66678.07,66696.14,2349618.25,1461327.88,12884.3,55173.56,0.83,0.005,5.88,1.82,19940928
601126,四方股份,电气设备,北京,53.12,81317.2,81317.2,559900.44,424535.31,60407.45,140835.56,1.73,0.094,4.46,2.25,20101231
000767,漳泽电力,火力发电,山西,20502.47,225372.48,225373.78,4053260.5,816232.81,2205825.5,228593.95,1.01,0.0,2.57,1.56,19970609
300128,锦富新材,元器件,江苏,0.0,31263.77,47943.71,320524.19,137578.95,53822.25,130508.92,2.72,-0.075,4.55,3.51,20101013
002357,富临运业,公路,四川,35.21,31324.73,31348.9,299773.63,26134.5,83241.96,18025.64,0.58,0.199,3.13,4.48,20100210
300177,中海达,通信设备,广东,232.68,31297.47,43692.35,186979.22,134168.06,17191.48,75117.61,1.72,0.049,3.57,4.28,20110215
601106,中国一重,工程机械,黑龙江,0.0,653800.0,653800.0,3636748.0,2578733.5,659794.5,841514.81,1.29,-0.104,2.18,2.74,20100209
002222,福晶科技,元器件,福建,102.21,41953.37,42750.0,72106.61,31495.83,33315.55,6693.95,0.16,0.078,1.5,10.62,20080319
600962,国投中鲁,软饮料,北京,224.41,25402.0,26221.0,138393.16,68020.65,57043.55,52681.81,2.01,0.037,3.15,5.24,20040622
002654,万润科技,半导体,深圳,83.33,38987.35,80284.27,309643.97,141848.63,54628.05,97006.4,1.21,0.079,2.61,5.05,20120217
002325,洪涛股份,装修装饰,深圳,47.33,92186.6,120185.09,765977.5,610020.56,24332.64,74946.65,0.62,0.104,2.79,3.54,20091222
600586,金晶科技,玻璃,山东,162.47,142270.73,145889.23,954093.38,284916.53,416093.72,194015.06,1.33,0.014,2.73,1.69,20020815
600576,万家文化,影视音像,浙江,159.55,47980.48,63496.85,189544.97,76059.81,1487.45,109395.7,1.72,0.058,2.76,6.66,20030220
600683,京投发展,区域地产,浙江,85.97,74077.75,74077.75,2739390.5,2556129.5,5588.98,32778.12,0.44,0.053,2.6,3.53,19931025
600686,金龙汽车,汽车整车,福建,23.0,44259.71,60673.85,2670326.25,2366441.25,181980.45,112962.57,1.86,0.271,6.51,1.91,19931108
600550,保变电气,电气设备,河北,78.92,137299.09,153460.7,954115.19,676798.38,102057.25,315411.22,2.06,0.041,0.24,27.29,20010228
002312,三泰控股,电脑设备,四川,0.0,79450.0,137809.17,566620.44,312166.22,148307.22,274681.69,1.99,-0.196,2.99,3.72,20091203
002670,国盛金控,多元金融,广东,88.83,12883.25,93612.77,2125011.75,1569546.13,34096.81,1002296.81,10.71,0.44,12.12,2.43,20120416
002182,云海金属,小金属,江苏,43.17,22014.94,32321.13,325132.69,163944.36,119243.27,78241.81,2.42,0.363,4.23,4.93,20071113
300004,南风股份,电气设备,广东,296.1,38299.17,50921.89,358980.41,124131.27,93716.25,214456.84,4.21,0.043,5.96,2.84,20091030
601918,*ST新集,煤炭开采,安徽,154.78,259054.19,259054.19,3119417.5,231822.17,1199799.25,178790.84,0.69,0.015,1.69,2.7,20071219
600180,瑞茂通,仓储物流,山东,44.96,88161.89,101647.75,1488147.38,1355199.88,2213.35,149807.75,1.47,0.181,4.2,3.88,19980703
002101,广东鸿图,机械基件,广东,46.67,24801.33,24802.3,316303.56,156269.44,113064.72,116423.35,4.69,0.28,8.23,2.69,20061229
300069,金利华电,电气设备,浙江,173.15,8423.3,11700.0,78279.38,49807.15,22924.0,26053.48,2.23,0.188,4.32,10.06,20100421
000666,经纬纺机,纺织机械,北京,25.79,29351.88,70413.0,3311133.25,2263038.75,189609.13,190770.98,2.71,0.603,9.19,2.26,19961210
002633,申科股份,机械基件,浙江,0.0,8701.87,15000.0,61607.31,30214.66,20577.82,30301.55,2.02,-0.125,3.47,7.09,20111122
603998,方盛制药,中成药,湖南,96.16,26917.72,43325.87,111325.9,68319.17,24195.3,16948.13,0.39,0.087,2.11,7.97,20141205
002793,东音股份,专用机械,浙江,73.99,2500.0,10000.0,81711.75,53768.76,14834.11,31034.36,3.1,0.85,6.73,11.01,20160415
002407,多氟多,化工原料,河南,42.43,47566.58,62810.53,483766.44,235693.41,140291.13,123394.35,1.96,0.603,3.93,8.68,20100518
300187,永清环保,环境保护,湖南,83.69,59266.16,64760.48,278092.97,173500.7,11121.76,38357.48,0.59,0.088,2.12,6.97,20110308
600730,中国高科,综合类,北京,0.0,58665.6,58665.6,426237.44,339391.38,4940.24,5055.5,0.09,-0.037,2.35,5.48,19960726
002009,天奇股份,工程机械,江苏,69.63,26241.22,36482.55,467259.31,312284.19,90374.25,84172.13,2.31,0.18,4.92,3.4,20040629
002684,猛狮科技,电气设备,广东,1389.48,20853.43,32868.8,493354.09,222612.88,101151.07,98512.15,3.0,0.016,4.55,6.48,20120612
600681,百川能源,供气供热,湖北,34.13,24933.41,96415.75,291716.84,163362.92,76125.15,45745.7,0.47,0.34,1.92,7.01,19931018
600657,信达地产,全国地产,北京,44.89,152426.05,152426.05,5963146.0,5340621.0,7271.28,154289.13,1.01,0.086,5.43,1.42,19930524
000599,青岛双星,汽车配件,山东,47.95,62797.19,67457.89,682240.06,354789.38,157312.3,119546.46,1.77,0.08,3.85,1.99,19960430
002236,大华股份,电器仪表,浙江,29.89,170870.7,289941.13,1293207.25,1095970.75,59975.6,58927.31,0.2,0.369,2.58,5.7,20080520
300445,康斯特,电器仪表,北京,172.16,4080.0,16563.17,39245.96,27161.65,10234.21,2603.76,0.16,0.081,2.31,12.12,20150424
002470,金正大,农药化肥,山东,15.41,270904.47,313978.59,1531357.25,835786.88,357454.78,110166.65,0.35,0.248,2.77,2.76,20100908
300172,中电环保,环境保护,江苏,55.49,34151.0,50700.0,168204.41,122652.86,7946.93,12160.7,0.24,0.146,2.12,5.11,20110201
002694,顾地科技,塑料,湖北,628.63,30394.33,34560.0,213122.95,111200.2,71544.31,34785.64,1.01,0.024,2.75,10.86,20120816
000755,山西三维,化工原料,山西,0.0,46925.58,46926.46,531792.94,126951.65,370274.69,112936.02,2.41,-0.614,1.98,4.82,19970627
600567,山鹰纸业,造纸,安徽,48.1,376693.97,455125.34,1917859.0,705835.19,979878.13,309402.13,0.68,0.04,1.64,1.93,20011218
600273,嘉化能源,化工原料,浙江,15.79,57999.83,130628.52,659574.69,213113.52,306430.88,141101.75,1.08,0.301,2.78,3.43,20030627
000961,中南建设,建筑施工,江苏,52.35,290966.25,370978.88,10367598.0,9525327.0,199443.84,325476.22,0.88,0.1,3.79,2.51,20000301
002262,恩华药业,化学制药,江苏,34.85,52488.71,63071.69,275347.63,186003.91,25503.2,38918.4,0.62,0.273,3.1,6.12,20080723
002153,石基信息,软件服务,北京,76.75,48916.07,106678.88,564640.5,339054.78,34654.82,161450.38,1.51,0.165,4.44,5.69,20070813
002768,国恩股份,塑料,山东,66.15,8700.0,24000.0,112231.65,76810.28,13525.62,22594.65,0.94,0.21,3.12,8.9,20150630
600566,济川药业,中成药,湖北,28.91,17063.03,80962.39,458302.59,249352.41,121235.67,157603.77,1.95,0.85,4.2,7.67,20010822
002495,佳隆股份,食品,广东,161.79,66611.13,93562.56,116917.36,26827.0,53327.38,5495.26,0.06,0.032,1.19,5.84,20101102
300349,金卡股份,电器仪表,浙江,75.14,14926.91,18000.0,127580.05,63000.38,15171.82,31016.08,1.72,0.218,5.36,6.11,20120817
002378,章源钨业,小金属,江西,0.0,92293.34,92416.74,326923.41,135942.31,99365.96,57606.53,0.62,-0.023,2.04,5.26,20100331
000159,国际实业,石油贸易,新疆,0.0,48113.92,48113.92,301361.06,192159.66,22430.63,37429.85,0.78,-0.032,4.47,1.83,20000926
600667,太极实业,半导体,江苏,196.86,119127.42,119127.42,518550.59,209024.77,238272.92,30518.89,0.26,0.022,1.39,6.32,19930728
300104,乐视网,互联网,北京,134.49,125055.35,198168.02,2886850.75,1414655.75,112686.8,588017.75,2.97,0.26,4.96,9.0,20100812
300269,联建光电,半导体,深圳,49.69,25855.84,61368.83,687324.69,243255.59,28669.03,396547.69,6.46,0.26,8.3,2.8,20111012
300373,扬杰科技,半导体,江苏,52.88,12898.45,47249.08,145270.27,76624.95,31869.0,5741.18,0.12,0.24,2.23,9.84,20140123
002709,天赐材料,化工原料,广东,47.55,14442.54,32535.96,187979.34,90055.61,46292.28,49556.17,1.52,0.6,4.16,13.55,20140123
002662,京威股份,汽车配件,北京,33.35,57643.0,75000.0,839084.38,311669.81,153079.06,209147.31,2.79,0.352,5.87,2.66,20120309
002056,横店东磁,元器件,浙江,29.77,82161.78,82180.0,550310.38,331804.59,149077.09,106571.22,1.3,0.377,4.64,3.22,20060802
002077,大港股份,区域地产,江苏,524.79,25199.25,58034.85,726006.19,429084.41,72158.05,281856.31,4.86,0.03,6.55,2.95,20061116
000892,星美联合,通信设备,重庆,0.0,30693.83,41387.69,821.1,712.72,2.8,8873.73,0.21,-0.001,0.01,1743.15,19990115
300415,伊之密,专用机械,广东,43.83,15900.0,24000.0,167896.27,86140.75,39564.94,22821.45,0.95,0.212,3.26,5.71,20150123
300350,华鹏飞,仓储物流,深圳,127.75,11367.58,29646.68,203854.13,61674.86,19932.59,120672.95,4.07,0.117,5.9,5.05,20120821
002520,日发精机,机床制造,浙江,147.96,46889.32,55408.89,234021.47,180234.25,35308.03,96788.9,1.75,0.048,3.01,4.74,20101210
601717,郑煤机,工程机械,河南,118.85,137788.78,162112.2,1195093.5,854427.5,145307.98,349334.38,2.15,0.026,5.88,1.05,20100803
603566,普莱柯,生物制药,河南,43.82,16211.82,32000.0,153803.3,95011.06,25122.92,41297.9,1.29,0.48,4.31,5.73,20150518
300009,安科生物,生物制药,安徽,81.39,32275.32,54760.12,184947.13,48389.7,37890.44,30449.02,0.56,0.155,2.32,10.9,20091030
000636,风华高科,元器件,广东,63.49,75048.17,89523.31,650703.06,288450.97,167743.47,241113.02,2.69,0.124,5.03,2.08,19961129
002406,远东传动,汽车配件,河南,41.38,39713.12,56100.0,253884.22,153470.19,62821.01,89304.5,1.59,0.112,3.9,2.36,20100518
300013,新宁物流,仓储物流,江苏,526.62,22715.93,29779.14,172890.02,79463.75,18206.0,90370.4,3.03,0.016,3.94,4.21,20091030
000631,顺发恒业,区域地产,吉林,28.58,216629.63,243251.92,1485969.13,1321142.38,1199.02,139033.5,0.57,0.11,2.24,2.47,19961122
000928,中钢国际,建筑施工,吉林,22.95,41286.57,64256.21,1290268.63,1222803.88,5022.68,179526.69,2.79,0.361,4.76,3.48,19990312
600531,豫光金铅,铅锌,河南,113.54,88575.22,88575.22,740411.94,473376.06,207976.02,17574.0,0.2,0.041,1.58,5.83,20020730
600008,首创股份,环境保护,北京,40.28,482061.41,482061.41,3828267.25,1422445.75,463634.69,53348.13,0.11,0.053,1.77,2.43,20000427
600058,五矿发展,商贸代理,北京,81.71,107191.07,107191.07,2433264.75,1976885.25,111162.72,411974.28,3.84,0.105,4.74,3.61,19970528
603997,继峰股份,汽车配件,浙江,34.78,11400.0,42000.0,165260.16,106145.61,43215.15,40594.51,0.97,0.272,3.32,5.71,20150302
300344,太空板业,其他建材,北京,0.0,13758.09,24124.8,95257.75,40669.7,30203.64,33510.98,1.39,-0.146,2.47,6.68,20120801
603828,柯利达,装修装饰,江苏,88.63,6012.0,18451.19,237404.45,194092.86,11617.0,60972.94,3.3,0.138,5.44,4.48,20150226
600822,上海物贸,商贸代理,上海,1801.72,39614.78,49597.28,309674.09,235937.34,40524.53,168019.7,3.39,0.004,1.04,13.54,19940204
002534,杭锅股份,专用机械,浙江,38.49,59293.94,61703.25,752597.0,509683.81,109140.65,93751.35,1.52,0.249,4.16,3.08,20110110
300218,安利股份,塑料,安徽,67.85,16849.02,21698.69,184025.31,66444.11,100203.81,36064.51,1.66,0.222,4.59,4.37,20110518
002431,棕榈股份,建筑施工,广东,143.9,90361.82,137699.66,1232855.25,1000129.38,47005.1,148285.56,1.08,0.038,3.06,3.58,20100610
000519,江南红箭,矿物制品,湖南,242.62,58286.71,103322.4,510062.09,267088.72,166457.52,102379.5,0.99,0.029,4.08,3.42,19931008
000715,中兴商业,百货,辽宁,105.55,27854.39,27900.59,215252.27,99980.38,70013.71,31671.8,1.14,0.112,4.15,3.8,19970508
002117,东港股份,广告包装,山东,54.39,36367.08,36377.76,192268.8,107700.95,60126.91,37918.1,1.04,0.267,3.85,7.55,20070302
600438,通威股份,饲料,四川,44.34,163421.92,338403.34,1367906.63,530133.56,621393.5,340671.25,1.01,0.11,2.64,2.3,20040302
300359,全通教育,文教休闲,广东,229.62,25940.86,63377.25,218410.72,71634.35,3404.84,105502.95,1.66,0.057,3.07,8.47,20140121
300499,高澜股份,专用机械,广东,146.82,3000.6,12000.59,95198.0,74647.18,11459.35,26870.11,2.24,0.163,4.64,10.28,20160202
300015,爱尔眼科,医疗保健,湖南,54.55,78700.86,100717.93,388515.22,149706.63,74564.81,46697.46,0.46,0.465,2.62,12.9,20091030
600782,新钢股份,钢加工,江西,37.98,278689.63,278689.63,2642517.5,1364184.63,1090861.38,567975.0,2.04,0.04,2.93,1.03,19961225
600536,中国软件,软件服务,北京,0.0,48471.21,49456.28,493445.75,384626.03,59633.18,97527.74,1.97,-0.109,3.85,7.05,20020517
600628,新世界,百货,上海,138.22,53179.92,64687.53,470338.09,118328.17,265591.56,37698.4,0.58,0.05,4.61,3.0,19930119
300091,金通灵,机械基件,江苏,107.26,36113.94,52250.0,241318.09,144932.38,77854.11,12905.17,0.25,0.067,1.67,8.64,20100625
002137,麦达数字,元器件,深圳,48.08,25527.83,57638.21,196064.77,100470.45,6385.06,93902.88,1.63,0.244,2.78,5.63,20070613
002314,南山控股,区域地产,深圳,20.48,73764.14,187753.03,1213622.63,1073046.5,84498.93,280576.41,1.49,0.22,2.94,3.06,20091203
002018,华信国际,农药化肥,安徽,72.64,227782.75,227782.75,886758.31,757473.13,21007.42,9448.99,0.04,0.093,1.34,6.73,20040713
000652,泰达股份,批发业,天津,137.9,146567.31,147557.39,3003693.5,2248320.0,44243.82,49967.1,0.34,0.022,2.11,2.84,19961128
002663,普邦园林,建筑施工,广东,76.24,103226.78,170553.02,653712.63,534330.5,37286.34,140991.44,0.83,0.043,2.52,2.6,20120316
300228,富瑞特装,化工机械,江苏,0.0,38654.19,47063.01,375930.56,227609.52,99564.25,86949.95,1.85,-0.152,4.16,3.87,20110608
000020,深华发Ａ,元器件,深圳,428.86,18116.53,28316.11,61974.82,42869.12,10801.88,14628.36,0.52,0.026,1.13,19.57,19920428
000899,赣能股份,火力发电,江西,17.02,55518.17,97567.77,747781.38,216126.16,375218.56,243375.55,2.49,0.262,4.75,1.88,19971126
300481,濮阳惠成,化工原料,河南,101.9,7294.0,16000.0,45874.76,23895.57,12131.85,7946.2,0.5,0.198,2.65,15.25,20150630
601919,中国远洋,水运,天津,0.0,763567.44,1021627.44,11784034.0,4595187.5,4264415.5,2732139.75,2.67,-0.706,1.99,2.69,20070626
000760,斯太尔,汽车配件,湖北,0.0,33159.32,78849.46,214522.3,62086.98,22023.23,133605.63,1.69,-0.099,2.08,5.98,19970627
002359,齐星铁塔,钢加工,山东,0.0,38333.25,41680.0,162956.97,107204.11,43587.96,45576.28,1.09,-0.122,2.14,13.04,20100210
601216,君正集团,化工原料,内蒙,35.76,737280.0,843801.75,1811031.63,437223.0,765708.75,444500.31,0.53,0.075,1.52,3.51,20110222
600403,大有能源,煤炭开采,河南,0.0,239081.23,239081.23,1485609.13,416835.34,733029.19,32854.75,0.14,-0.401,3.18,1.86,20031009
600216,浙江医药,化学制药,浙江,37.06,93610.38,96284.79,836579.94,354710.88,302456.94,90958.93,0.94,0.2,7.13,2.08,19991021
002354,天神娱乐,互联网,辽宁,54.3,11548.91,29208.65,582508.31,120066.02,1092.2,366604.75,12.55,0.691,16.77,4.48,20100209
600298,安琪酵母,食品,湖北,27.63,81071.92,82408.09,655284.25,215601.09,342578.41,65084.98,0.79,0.464,3.96,4.32,20000818
600247,ST成城,商贸代理,吉林,0.0,33644.16,33644.16,101412.57,87641.21,181.38,3034.87,0.09,-0.063,0.24,65.07,20001123
000014,沙河股份,全国地产,深圳,0.0,20170.51,20170.51,214358.66,195535.45,1958.35,996.57,0.05,-0.052,3.46,6.32,19920602
002060,粤 水 电,建筑施工,广东,48.32,60081.83,60113.1,1488551.5,693273.0,542526.56,141188.25,2.35,0.085,4.7,1.75,20060810
600211,西藏药业,中成药,西藏,56.81,11410.9,14558.9,207762.94,57009.48,10318.08,21667.2,1.49,0.424,3.59,13.4,19990721
603699,纽威股份,专用机械,江苏,50.26,15500.0,75000.0,415040.47,313982.97,71434.36,79538.35,1.06,0.187,3.18,5.9,20140117
600704,物产中大,商贸代理,浙江,20.73,89179.7,287112.16,7972791.0,5728090.0,459397.16,547314.06,1.91,0.21,6.57,1.6,19960606
000687,华讯方舟,通信设备,河北,60.66,53143.28,75736.84,285979.84,156351.91,6233.1,83361.31,1.1,0.154,1.72,10.87,19970221
300377,赢时胜,软件服务,深圳,283.25,14855.45,29701.33,250682.09,231199.05,8855.67,198136.61,6.67,0.08,8.35,4.69,20140127
600270,外运发展,仓储物流,北京,17.89,90548.17,90548.17,879302.63,400051.84,75541.09,53847.19,0.59,0.539,7.84,2.46,20001228
002734,利民股份,农药化肥,江苏,40.01,7845.56,13260.5,141878.0,55711.48,50363.17,33346.55,2.51,0.445,6.1,5.83,20150127
002118,紫鑫药业,中成药,吉林,104.18,102543.17,128075.97,638833.69,440596.94,83936.65,215917.63,1.69,0.059,2.85,2.86,20070302
600068,葛洲坝,建筑施工,湖北,13.96,414857.63,460477.75,13646587.0,8802894.0,1158584.63,754317.69,1.64,0.313,5.16,1.69,19970526
000035,中国天楹,环境保护,江苏,65.05,81160.15,123855.77,456372.19,72262.59,108057.22,94385.43,0.76,0.058,1.55,4.87,19940408
600259,广晟有色,小金属,海南,0.0,25830.58,26212.25,380103.78,284937.88,34932.45,76105.35,2.9,-0.385,1.64,31.49,20000525
000526,紫光学大,文教休闲,福建,0.0,9619.5,9619.5,380613.94,174017.8,15689.44,5808.39,0.6,-0.12,1.37,31.41,19931101
300205,天喻信息,元器件,湖北,91.92,42551.55,43005.6,190323.52,158460.7,19442.82,41568.71,0.97,0.082,2.62,5.76,20110421
300392,腾信股份,互联网,北京,155.7,16072.53,38400.0,150325.77,106996.8,14989.72,8180.33,0.21,0.067,2.41,8.64,20140910
000911,南宁糖业,食品,广西,0.0,32408.08,32408.08,608666.69,352259.34,160881.02,145654.11,4.49,-0.619,4.3,5.11,19990527
000672,上峰水泥,水泥,甘肃,188.28,81361.86,81361.97,459968.94,126006.27,238340.3,-48179.46,-0.59,0.018,2.13,3.25,19961218
300099,尤洛卡,电器仪表,山东,1051.71,35734.19,53649.85,90392.17,54875.43,18937.01,5493.71,0.1,0.005,1.51,6.49,20100806
002583,海能达,通信设备,深圳,333.26,84086.68,172841.42,493037.81,304847.81,103123.38,7475.61,0.04,0.018,1.48,8.18,20110527
601966,玲珑轮胎,汽车配件,山东,32.88,20000.0,120000.0,1883086.25,828293.75,903581.19,266215.13,2.22,0.56,6.21,4.91,20160706
601999,出版传媒,出版业,辽宁,62.47,55091.46,55091.46,300405.59,238977.8,17705.76,55926.06,1.02,0.152,3.49,3.62,20071221
300021,大禹节水,农业综合,甘肃,158.94,16558.88,31894.42,240660.17,195467.81,28023.43,71030.15,2.23,0.06,3.97,4.77,20091030
000751,锌业股份,铅锌,辽宁,71.4,140986.28,140986.92,376355.84,192723.63,87120.31,131577.38,0.93,0.04,1.48,3.88,19970626
